1.000,2.000,3.000,4.000
100.110,100.323,99.554,99.673
100.104,100.319,99.553,99.669
100.102,100.311,99.561,99.675
100.110,100.323,99.559,99.683
100.110,100.317,99.573,99.683
100.114,100.314,99.571,99.686
100.107,100.310,99.579,99.684
100.110,100.314,99.579,99.684
100.113,100.319,99.585,99.699
100.108,100.317,99.590,99.698
100.108,100.310,99.593,99.696
100.117,100.319,99.602,99.706
100.117,100.319,99.600,99.709
100.113,100.319,99.603,99.706
100.117,100.316,99.614,99.715
100.116,100.307,99.611,99.709
100.121,100.316,99.611,99.722
100.121,100.327,99.622,99.733
100.119,100.320,99.629,99.730
100.110,100.307,99.615,99.733
100.108,100.308,99.625,99.728
100.121,100.314,99.629,99.741
100.113,100.310,99.641,99.747
100.124,100.305,99.643,99.753
100.128,100.313,99.654,99.757
100.130,100.310,99.652,99.763
100.114,100.301,99.644,99.759
100.133,100.317,99.655,99.763
100.134,100.323,99.664,99.771
100.128,100.316,99.661,99.768
100.143,100.317,99.670,99.780
100.125,100.305,99.667,99.777
100.127,100.302,99.670,99.780
100.124,100.305,99.667,99.777
100.128,100.310,99.681,99.783
100.128,100.314,99.683,99.792
100.131,100.320,99.690,99.792
100.128,100.310,99.692,99.788
100.140,100.314,99.704,99.802
100.136,100.317,99.712,99.799
100.136,100.317,99.713,99.802
100.137,100.314,99.710,99.808
100.131,100.310,99.709,99.814
100.139,100.311,99.716,99.814
100.137,100.323,99.724,99.828
100.136,100.314,99.724,99.828
100.143,100.319,99.725,99.829
100.154,100.319,99.742,99.835
100.145,100.314,99.736,99.832
100.146,100.316,99.736,99.832
100.143,100.316,99.738,99.835
100.134,100.299,99.734,99.832
100.140,100.308,99.741,99.832
100.137,100.317,99.745,99.841
100.143,100.322,99.757,99.847
100.142,100.311,99.753,99.838
100.146,100.311,99.765,99.846
100.140,100.308,99.760,99.847
100.153,100.313,99.763,99.854
100.143,100.308,99.767,99.857
100.136,100.299,99.762,99.852
100.143,100.305,99.773,99.861
100.142,100.308,99.770,99.867
100.146,100.305,99.774,99.872
100.150,100.305,99.782,99.873
100.140,100.301,99.783,99.867
100.142,100.298,99.780,99.872
100.145,100.290,99.783,99.881
100.145,100.299,99.788,99.881
100.140,100.299,99.794,99.876
100.145,100.294,99.786,99.881
100.137,100.293,99.789,99.887
100.136,100.296,99.785,99.883
100.139,100.282,99.788,99.887
100.151,100.291,99.805,99.895
100.143,100.290,99.803,99.886
100.140,100.284,99.805,99.895
100.142,100.291,99.805,99.896
100.146,100.293,99.812,99.899
100.137,100.281,99.820,99.896
100.131,100.278,99.805,99.892
100.136,100.287,99.812,99.907
100.136,100.298,99.817,99.910
100.153,100.298,99.828,99.924
100.142,100.291,99.821,99.919
100.140,100.281,99.823,99.913
100.139,100.272,99.821,99.915
100.157,100.291,99.840,99.930
100.168,100.307,99.852,99.936
100.159,100.308,99.858,99.930
100.151,100.296,99.860,99.930
100.146,100.311,99.857,99.937
100.154,100.305,99.857,99.937
100.159,100.305,99.864,99.947
100.171,100.307,99.872,99.956
100.171,100.311,99.876,99.968
100.169,100.319,99.884,99.963
100.177,100.325,99.895,99.974
100.172,100.313,99.893,99.965
100.169,100.299,99.898,99.966
100.171,100.307,99.898,99.962
100.171,100.320,99.904,99.965
100.180,100.330,99.910,99.977
100.189,100.343,99.915,99.998
100.174,100.333,99.908,99.983
100.172,100.328,99.925,99.982
100.171,100.328,99.918,99.986
100.171,100.317,99.924,99.983
100.183,100.331,99.927,99.997
100.183,100.336,99.928,100.000
100.180,100.328,99.934,100.005
100.177,100.327,99.934,100.009
100.186,100.343,99.947,100.012
100.189,100.340,99.954,100.023
100.192,100.342,99.956,100.026
100.198,100.351,99.968,100.027
100.195,100.352,99.968,100.038
100.204,100.352,99.971,100.046
100.206,100.356,99.976,100.052
100.198,100.345,99.971,100.046
100.195,100.343,99.969,100.049
100.204,100.356,99.977,100.049
100.201,100.352,99.980,100.047
100.204,100.351,99.994,100.058
100.206,100.351,100.002,100.056
100.211,100.368,100.005,100.070
100.220,100.363,100.012,100.081
100.221,100.369,100.012,100.073
100.214,100.362,100.017,100.076
100.220,100.369,100.015,100.070
100.214,100.371,100.018,100.085
100.215,100.369,100.014,100.090
100.223,100.377,100.023,100.093
100.220,100.374,100.026,100.085
100.217,100.374,100.031,100.087
100.217,100.363,100.024,100.082
100.217,100.362,100.034,100.089
100.215,100.360,100.027,100.090
100.221,100.368,100.047,100.104
100.218,100.369,100.040,100.104
100.212,100.383,100.035,100.096
100.212,100.375,100.040,100.096
100.224,100.366,100.052,100.108
100.217,100.366,100.049,100.105
100.223,100.380,100.061,100.114
100.230,100.375,100.052,100.114
100.238,100.378,100.055,100.124
100.226,100.365,100.043,100.114
100.214,100.359,100.041,100.111
100.240,100.375,100.055,100.131
100.230,100.371,100.050,100.117
100.223,100.378,100.056,100.119
100.214,100.349,100.056,100.107
100.220,100.363,100.060,100.119
100.212,100.356,100.055,100.121
100.226,100.359,100.063,100.124
100.220,100.357,100.066,100.127
100.214,100.343,100.066,100.110
100.226,100.352,100.069,100.124
100.229,100.363,100.066,100.128
100.227,100.342,100.060,100.122
100.217,100.336,100.060,100.119
100.215,100.348,100.067,100.117
100.214,100.354,100.076,100.125
100.214,100.348,100.070,100.125
100.217,100.357,100.076,100.130
100.214,100.343,100.060,100.124
100.188,100.323,100.046,100.107
100.186,100.320,100.049,100.108
100.186,100.327,100.055,100.114
100.194,100.320,100.052,100.122
100.191,100.323,100.060,100.122
100.194,100.330,100.063,100.128
100.197,100.305,100.052,100.119
100.212,100.320,100.070,100.128
100.191,100.307,100.058,100.113
100.194,100.301,100.055,100.119
100.191,100.301,100.046,100.114
100.186,100.311,100.052,100.114
100.188,100.308,100.060,100.119
100.191,100.299,100.056,100.116
100.185,100.294,100.058,100.122
100.183,100.293,100.047,100.117
100.192,100.299,100.058,100.125
100.185,100.293,100.056,100.124
100.185,100.302,100.058,100.124
100.182,100.305,100.069,100.124
100.197,100.313,100.070,100.130
100.194,100.301,100.066,100.136
100.188,100.298,100.066,100.130
100.179,100.305,100.072,100.124
100.169,100.290,100.063,100.121
100.171,100.291,100.064,100.127
100.185,100.307,100.075,100.139
100.185,100.304,100.078,100.140
100.177,100.301,100.070,100.133
100.194,100.291,100.082,100.136
100.194,100.296,100.081,100.139
100.195,100.304,100.090,100.140
100.179,100.305,100.084,100.136
100.200,100.313,100.099,100.153
100.186,100.296,100.095,100.139
100.191,100.314,100.093,100.153
100.191,100.296,100.092,100.145
100.198,100.294,100.102,100.154
100.191,100.314,100.098,100.154
100.188,100.304,100.095,100.156
100.191,100.294,100.096,100.151
100.191,100.290,100.095,100.143
100.188,100.285,100.096,100.136
100.195,100.302,100.104,100.148
100.204,100.304,100.101,100.157
100.194,100.308,100.098,100.156
100.191,100.305,100.099,100.142
100.186,100.301,100.099,100.148
100.191,100.299,100.113,100.157
100.198,100.301,100.116,100.163
100.189,100.287,100.104,100.154
100.186,100.288,100.105,100.143
100.198,100.294,100.110,100.146
100.185,100.294,100.101,100.145
100.198,100.299,100.108,100.154
100.192,100.298,100.114,100.151
100.186,100.282,100.107,100.151
100.191,100.279,100.116,100.162
100.188,100.284,100.111,100.153
100.179,100.279,100.104,100.136
100.183,100.284,100.114,100.146
100.188,100.290,100.117,100.154
100.197,100.290,100.125,100.157
100.197,100.287,100.122,100.157
100.186,100.285,100.111,100.150
100.182,100.287,100.105,100.136
100.188,100.276,100.105,100.143
100.194,100.287,100.117,100.160
100.186,100.276,100.114,100.150
100.179,100.264,100.101,100.124
100.180,100.267,100.107,100.137
100.172,100.258,100.093,100.140
100.180,100.253,100.092,100.139
100.174,100.250,100.098,100.142
100.169,100.247,100.095,100.131
100.165,100.249,100.093,100.134
100.162,100.243,100.092,100.133
100.165,100.249,100.096,100.124
100.171,100.255,100.099,100.136
100.157,100.232,100.079,100.119
100.151,100.224,100.085,100.124
100.148,100.220,100.084,100.122
100.150,100.229,100.084,100.121
100.136,100.214,100.072,100.099
100.139,100.201,100.056,100.093
100.146,100.209,100.067,100.104
100.140,100.215,100.073,100.110
100.127,100.195,100.061,100.096
100.121,100.192,100.055,100.093
100.113,100.174,100.047,100.081
100.114,100.174,100.047,100.078
100.124,100.171,100.041,100.078
100.108,100.159,100.035,100.070
100.096,100.142,100.027,100.061
100.087,100.130,100.020,100.055
100.087,100.125,100.006,100.046
100.085,100.116,100.003,100.044
100.072,100.108,99.986,100.034
100.055,100.093,99.971,100.018
100.056,100.089,99.973,100.020
100.044,100.081,99.968,100.018
100.037,100.058,99.948,100.000
100.024,100.043,99.939,99.994
100.005,100.024,99.919,99.974
100.000,100.017,99.915,99.968
99.988,99.997,99.907,99.951
99.963,99.976,99.887,99.933
99.953,99.968,99.872,99.921
99.950,99.954,99.866,99.922
99.933,99.930,99.849,99.904
99.916,99.905,99.825,99.887
99.916,99.898,99.821,99.883
99.892,99.870,99.797,99.860
99.875,99.857,99.783,99.844
99.875,99.844,99.770,99.840
99.860,99.826,99.756,99.821
99.840,99.800,99.738,99.805
99.831,99.780,99.725,99.791
99.817,99.765,99.715,99.783
99.794,99.744,99.692,99.762
99.788,99.731,99.678,99.747
99.771,99.698,99.657,99.725
99.751,99.673,99.629,99.715
99.731,99.644,99.612,99.693
99.698,99.606,99.579,99.663
99.680,99.580,99.556,99.644
99.651,99.536,99.521,99.609
99.635,99.516,99.500,99.596
99.605,99.471,99.466,99.573
99.576,99.437,99.432,99.542
99.557,99.409,99.414,99.516
99.538,99.380,99.390,99.493
99.504,99.341,99.359,99.471
99.500,99.327,99.344,99.455
99.477,99.307,99.319,99.440
99.467,99.297,99.312,99.435
99.474,99.292,99.319,99.438
99.466,99.277,99.309,99.431
99.463,99.277,99.301,99.425
99.477,99.298,99.319,99.440
99.477,99.313,99.329,99.442
99.481,99.321,99.338,99.455
99.493,99.323,99.344,99.458
99.506,99.335,99.362,99.466
99.521,99.362,99.384,99.480
99.533,99.380,99.394,99.500
99.557,99.402,99.425,99.522
99.577,99.431,99.443,99.545
99.599,99.454,99.463,99.559
99.603,99.469,99.478,99.571
99.619,99.496,99.504,99.596
99.643,99.519,99.529,99.614
99.666,99.547,99.553,99.641
99.684,99.573,99.576,99.661
99.710,99.611,99.606,99.684
99.736,99.646,99.640,99.716
99.744,99.657,99.654,99.731
99.779,99.696,99.686,99.760
99.791,99.719,99.709,99.773
99.811,99.748,99.733,99.797
99.835,99.783,99.759,99.825
99.864,99.814,99.788,99.847
99.875,99.841,99.811,99.864
99.905,99.878,99.846,99.896
99.930,99.911,99.878,99.919
99.956,99.939,99.896,99.947
99.965,99.962,99.915,99.963
99.994,99.995,99.947,99.986
100.015,100.023,99.979,100.018
100.027,100.038,100.002,100.027
100.041,100.064,100.011,100.046
100.055,100.087,100.029,100.049
100.073,100.102,100.046,100.075
100.084,100.124,100.069,100.089
100.099,100.146,100.085,100.102
100.122,100.166,100.107,100.128
100.143,100.189,100.125,100.139
100.159,100.200,100.139,100.153
100.171,100.208,100.145,100.157
100.175,100.235,100.171,100.177
100.182,100.252,100.186,100.182
100.195,100.272,100.203,100.200
100.206,100.287,100.217,100.214
100.212,100.293,100.220,100.220
100.238,100.311,100.246,100.241
100.249,100.328,100.261,100.261
100.247,100.333,100.262,100.259
100.252,100.337,100.267,100.258
100.252,100.345,100.264,100.262
100.264,100.354,100.278,100.269
100.264,100.351,100.275,100.270
100.275,100.362,100.298,100.282
100.275,100.366,100.294,100.287
100.278,100.375,100.298,100.293
100.281,100.372,100.298,100.290
100.275,100.369,100.299,100.288
100.275,100.375,100.307,100.287
100.279,100.377,100.316,100.293
100.284,100.388,100.313,100.302
100.288,100.380,100.320,100.298
100.279,100.380,100.317,100.287
100.281,100.377,100.311,100.294
100.270,100.366,100.305,100.287
100.288,100.380,100.319,100.301
100.276,100.374,100.302,100.287
100.272,100.372,100.305,100.284
100.269,100.362,100.301,100.284
100.264,100.363,100.302,100.281
100.261,100.360,100.299,100.278
100.258,100.356,100.301,100.275
100.253,100.359,100.293,100.275
100.253,100.349,100.294,100.279
100.252,100.340,100.282,100.269
100.252,100.337,100.273,100.259
100.241,100.333,100.279,100.258
100.226,100.314,100.258,100.244
100.227,100.313,100.264,100.243
100.221,100.304,100.258,100.240
100.217,100.298,100.258,100.235
100.217,100.288,100.244,100.235
100.203,100.279,100.224,100.215
100.208,100.282,100.229,100.217
100.198,100.269,100.224,100.209
100.189,100.261,100.217,100.204
100.192,100.252,100.220,100.203
100.192,100.253,100.223,100.200
100.175,100.252,100.217,100.198
100.174,100.235,100.198,100.191
100.169,100.229,100.194,100.186
100.160,100.221,100.185,100.168
100.159,100.218,100.175,100.169
100.165,100.220,100.179,100.175
100.172,100.215,100.189,100.179
100.150,100.189,100.174,100.154
100.140,100.189,100.156,100.146
100.140,100.191,100.154,100.150
100.133,100.186,100.148,100.160
100.131,100.182,100.157,100.148
100.125,100.179,100.151,100.145
100.140,100.171,100.153,100.146
100.127,100.172,100.148,100.142
100.153,100.191,100.168,100.156
100.142,100.182,100.163,100.154
100.130,100.163,100.139,100.134
100.113,100.153,100.124,100.116
100.114,100.150,100.131,100.125
100.125,100.160,100.150,100.131
100.105,100.145,100.116,100.111
100.081,100.102,100.092,100.084
100.101,100.136,100.122,100.105
100.119,100.153,100.136,100.125
100.081,100.108,100.099,100.089
100.052,100.075,100.069,100.053
100.069,100.090,100.076,100.078
100.107,100.130,100.121,100.117
100.099,100.121,100.111,100.104
100.050,100.072,100.066,100.058
100.037,100.055,100.053,100.038
100.046,100.052,100.055,100.041
100.052,100.056,100.058,100.044
100.047,100.046,100.058,100.047
100.052,100.060,100.069,100.056
100.069,100.069,100.072,100.066
100.052,100.058,100.067,100.046
100.031,100.027,100.038,100.024
100.008,99.997,100.009,100.003
99.989,99.980,99.994,99.973
99.988,99.982,99.998,99.979
99.989,99.979,99.992,99.992
99.982,99.976,99.988,99.976
99.980,99.977,99.985,99.979
99.986,99.966,99.979,99.982
99.956,99.934,99.962,99.957
99.976,99.951,99.976,99.966
99.965,99.948,99.962,99.968
99.957,99.944,99.954,99.953
99.983,99.973,99.977,99.977
